,0
3803,"[-2.7609081, -1.4002609, 1.2270181, 4.9702697, -3.5990975, -2.6024103, -5.0763006, 0.40311337, 2.5714824, -0.525067, -3.5576086, -1.430523, -0.82465714, 0.78828704, -2.462779, 0.51869214, -1.3306786, -3.0251553, -0.6159269, 0.3312909, 4.639558, 2.3896005, 3.2582934, 3.2380233, -2.721962, -0.32810238, -1.198177, -1.6148493, 4.867988, -3.6212258, -1.4995918, -3.0454862, -2.7602093, 0.6727072, 0.89523697, -5.3258796, 2.1841853, 2.5515056, -4.2259803, -0.09700855, -2.5286098, -7.383507, 3.402774, -6.306613, -5.548798, -0.7706483, 3.5443373, 0.07314928, 5.619836, -0.63408905, 1.7246754, 3.3218737, 4.7847795, -1.9171093, -1.2989371, -2.3102298, -5.5117707, -2.030435, -2.0120885, -2.8930519, 2.2237074, -1.2837454, 0.29850906, -1.9466004, 0.6032393, 2.1556695, -1.8548385, 1.4036136, -5.4095826, -4.96829, -2.204499, 3.1545343, 1.9752185, -0.20068112, -5.139477, -7.0839, -3.0872724, -1.4676679, 3.9465845, -0.7712576, 0.16552728, 0.0069910134, -1.807111, -0.26667652, -0.53567433, 5.9834104, -5.9024186, 1.7009331, -1.4495126, 0.65599746, 1.2132716, -1.3815037, -2.4919326, 0.68779653, -1.2936869, 4.941572, -5.6074395, 0.179003, 2.4771535, 1.8923615]"
3804,"[-1.2938888, -0.9502674, -3.6304827, 0.5839047, -0.27782378, 0.19924103, 1.2521465, 1.7585241, -2.1055825, 2.7889297, -2.420148, -1.6212275, -2.410814, 0.30641165, 1.2117921, 0.23372781, -7.720256, 3.1545184, -6.7366157, -1.6025196, -0.72242737, -4.9812837, 2.4921467, 1.767258, 3.312444, 2.7924953, -1.9336007, -3.9456444, 3.137165, 0.9295152, -0.6990648, -6.012771, 0.50980747, -3.541741, 0.3311159, -1.7462115, 0.09057519, -1.1011779, 2.7016742, 1.4880631, -1.0226003, 0.48720282, 0.55428195, -0.2217423, -0.45754877, -0.3121198, -1.5110424, 1.1913686, -2.1183116, -2.773398, 0.31961918, 0.34727636, -1.4258842, 1.3130043, 0.049025934, 3.3736494, 1.8615053, 0.81773627, 3.0232425, 1.4009645, -0.32176465, -1.0301764, -0.17846869, -2.944645, -0.68790996, -1.7095288, -0.36135274, 2.4006412, -1.6040653, 1.2572398, 0.24109629, 4.032285, -2.1746936, 3.8766677, -4.366448, 0.5538143, 2.9379263, -2.0103366, -1.8506637, -1.0500001, -0.55273384, -5.929408, 0.25071824, 4.165274, -0.7397704, 3.3332052, -2.5461435, 1.2836704, -0.81858027, 4.130659, -4.0645757, 2.9625826, -3.013672, -0.58051753, -0.29393345, 3.1613314, 2.2103236, -0.65616465, -3.1284182, -0.63584316]"
3805,"[-2.317934, -3.965273, 2.0526235, 5.2938676, 0.18088806, 1.2310139, -0.8607562, -2.2457964, 2.2519755, -5.024773, 2.8463027, 2.1832082, -0.91934377, 0.087585695, -4.5228486, 1.9896452, -5.532505, -4.5136437, -6.108923, -4.1009154, -0.1584091, 2.4826596, 3.0759575, -5.8537645, 4.6065216, 3.9133327, -1.1627023, -1.4870728, 1.6482824, 1.9535376, -0.59362644, -2.2635796, 0.703135, 2.8965714, 1.154318, -0.41864884, 4.284209, -1.6694306, 2.0786834, 2.866741, -1.468258, -4.077953, -2.4895992, -0.31216797, -1.853893, 8.587025, -4.5698724, -1.9033084, -1.4537771, 2.6364524, -3.104359, -1.5696574, -0.58877105, 2.794305, -2.7600608, -2.363287, 1.5882275, -5.604346, 4.193014, 1.5046045, -0.8712197, 2.6474478, 1.4777396, -0.5478627, -3.4610386, -0.710374, -3.8099248, 0.31954917, -0.576254, -2.2630181, 0.9879122, -1.1992056, 0.1555187, -0.73269945, -2.8546104, -1.4644641, 5.997465, -1.0985031, 4.7513204, 1.6261247, 1.7579145, -0.808248, 1.6544569, -2.190634, -5.007505, -1.3752924, 3.7099094, 0.95380557, -2.8799255, 2.4615376, -1.7052293, -2.6404173, -0.5323702, -4.4821734, 5.9235406, 3.0454307, -3.0133538, 4.1420665, 3.160775, -1.4071198]"
3806,"[2.155968, -1.2205039, -0.005868419, 1.4734513, -1.1974784, 2.0923827, -0.9740242, -0.6268225, -3.8763847, -1.1211318, -1.3415082, -1.5627325, -1.82693, -2.3699512, -2.5462866, 0.08498105, 0.89073116, -1.0483415, -5.1901717, -3.051776, 2.596441, 3.3100574, 3.1022372, -2.1650114, -2.8271236, -1.5173069, 0.9969743, 1.8661115, 2.1818225, 3.7768836, 0.66785586, 3.3555212, 4.168097, -4.7337017, -0.65674376, 1.0516442, 3.4320474, 2.1750581, -3.0960388, -4.511377, 4.340145, -0.23546205, 0.44552162, -0.94062644, -0.28750312, -2.6501923, -1.3750738, -2.1519213, -0.28578508, 1.289346, -0.31810462, -2.900917, 2.9321654, -1.9953787, -2.7432833, -2.3291728, 1.837365, 3.4954457, -0.091668166, -4.7654266, 1.4556834, 2.7609744, 0.6352932, 3.8366518, -2.0416489, -1.5689561, -0.22300889, -4.0240602, -2.6827598, 0.30938646, -4.6269417, 6.8085423, 0.17204621, 0.21922988, 0.850622, -1.2527454, 0.9172726, -2.386458, -0.009889751, -5.400135, 3.702426, -5.9591656, 5.761999, -0.9487303, -5.2075706, -1.0450698, -3.6028504, 0.85611, 3.8967097, 4.3095565, 3.131716, 0.96549845, -3.5421875, -0.62252057, -1.5336715, 5.6227164, -0.8690627, -4.8135896, -2.3635306, -0.0155087]"
3807,"[-1.4360516, -0.4865352, -1.807579, -0.016620366, 1.0596923, -0.24088967, 0.67969865, -0.93182635, 1.2287157, 3.829175, -2.3467088, -1.155826, -1.9827155, -1.2800158, -4.7861133, 0.2516111, -0.07479719, -3.0802703, 0.86341316, 0.7088603, 3.149082, 0.25833014, 0.51966435, 2.3458614, -1.7256279, 3.0666664, 0.64906055, -2.2815824, 0.64658916, -3.2027106, -0.85065377, 0.9093244, -0.10657984, -0.54021347, -2.9487374, 0.084617615, 2.3222153, -0.74742, -5.043514, -2.8582945, 2.9316454, -5.3651433, -0.62490237, -0.48477802, -3.3273675, -0.29988417, -0.9633337, 1.9206849, -1.4576792, -0.59930736, 1.4017702, 4.132024, 6.427136, 2.251016, 0.116317496, -0.55700123, -2.3378193, 1.5142257, 0.5106935, 1.6379617, 1.2232802, -1.2421792, 0.7102211, -2.6677399, 1.6756132, 0.91239065, -1.0849408, -1.5416771, -3.5911434, -3.5426626, 0.5570547, 3.6032789, 0.25242415, 3.418047, -2.2795901, -1.4659419, 0.5088292, -0.96769667, 0.9812784, -1.6819459, -1.2499231, -3.2429292, 0.6442025, -2.1557074, -1.1438944, 2.738959, 2.976178, -1.6632595, 0.16957027, 5.1631575, 0.6208968, 0.95947766, 0.99449784, -2.7572243, 0.14483285, 1.9877318, 3.0934296, -1.7257218, 1.842233, 4.1645136]"
3808,-1
3809,"[3.4384305, -2.1445298, 0.9719165, 0.36994293, -1.967695, 1.6329314, 1.5204933, -0.5411073, -1.2614756, 1.7907246, -1.2334099, 1.6666296, 0.9461721, -0.6610491, 4.0356474, 1.6061221, -1.5634738, -4.6449485, -0.11703456, -0.72851354, -1.1585984, -2.0664809, -1.5492015, -1.0244789, 0.36819747, 4.911961, -0.20548424, -1.0725691, -0.2104506, -1.0230172, -4.9670987, 1.3662783, 0.44742343, -2.1886637, -2.6195233, 3.3124368, -0.73548764, -1.9212729, -4.4791417, -1.9828135, 1.6298043, -0.7253888, 4.310264, 0.5093243, -1.7430807, 4.1110063, -3.2131221, -3.3707793, 1.2513151, -0.725915, -0.79484665, 2.8837397, 1.1552795, -1.6127478, 2.033472, 3.0884898, -3.520596, -0.05236011, 0.57619685, 1.232477, -0.15463562, -0.5322344, 0.33178988, -1.9518536, -0.05302951, 4.284064, -0.022561975, 0.40467146, -0.51374996, -2.072355, -0.4843893, -0.35732922, -3.2422445, 2.1507292, -0.030326074, -0.17941947, -1.8517277, 0.39672342, -0.71806484, -3.2098145, -0.9645023, -2.755417, -1.4837883, -0.6957074, 0.8051599, 0.22801328, -1.2839888, 3.4783628, 2.4068468, -2.1632252, 0.73437047, 6.2647724, -0.67488927, 0.023475269, -0.7085138, -0.44491062, -0.43810195, 1.3243812, 0.3505317, -2.6459956]"
3810,-1
3811,-1
3812,"[-3.674254, -2.6768243, -1.504535, -1.5951747, 0.45265496, 2.8622694, -3.5121534, -3.2254498, 0.37702814, 0.6868381, 3.4746299, 2.6355393, 1.0279231, 4.0572605, -0.07421019, 2.4234934, -1.2805312, -2.116705, -1.287899, -0.19800296, 2.1738102, 4.379372, 2.6825838, -0.6257091, -1.7283479, 1.7459905, -4.0263786, 3.2677636, -0.9999231, 1.1549981, 2.2731497, -0.100386664, 3.670129, -4.3170867, 0.38045996, -0.5163481, -2.7489624, 0.1201931, 5.568225, 1.0614388, 1.8815051, -0.19322138, 0.9805319, 1.8514324, 0.31563684, 1.6634318, -1.5169238, -1.0785166, -0.9784733, 1.8811795, 2.802204, -2.286712, -5.9400935, 1.5970515, 0.8854611, 2.7707846, 3.84809, -2.4421964, 0.26007402, 2.642658, 0.70683897, -2.9286313, -0.85909885, -0.06861389, 1.9845641, 3.3122075, -1.2163318, -1.5984763, -5.913595, 1.2555194, -0.60644054, -2.0377796, -0.78134567, 0.06450405, -1.371323, -0.17229761, 1.6617502, 0.9773996, -1.5547408, -7.012339, -0.9231488, -1.7876537, -1.3809168, 1.7078214, -3.0200398, -2.242492, -3.472547, 3.1870246, 1.068937, -1.7315168, -1.2889153, -0.24967761, -0.979108, -2.0149062, 2.6973555, 2.8505476, 4.4163857, 1.3433827, 0.6410469, -3.9564214]"
3813,-1
3814,-1
3815,-1
3816,-1
3817,"[-1.6935785, 0.18803889, 1.3787769, 0.36052436, 1.2890689, -0.8450689, 0.4000184, -0.8805416, 4.292101, 2.2991097, -0.6820476, -3.1805649, -0.92773175, -2.484161, -2.4167516, 1.955185, 0.755381, -1.0427482, -1.4682304, -1.2737651, 2.5114293, -2.268759, 1.9324367, 3.9727986, 1.365941, 0.80428666, 2.2864597, 1.709653, 2.00076, -3.3641007, 3.911033, -0.37430155, 0.2811586, 4.8909054, 1.275677, -1.5472169, -1.9028676, -1.696655, -0.26027626, 0.6749433, 0.39729875, -0.5383222, -2.6555042, -1.8145133, -7.8945284, 2.4479356, -2.3101003, 1.1628653, -1.8792741, 2.2261424, 1.3307631, 0.13662413, 2.5680783, -2.3273575, -2.0630188, -1.7776159, 0.085952885, -5.862104, 2.3558316, -0.1986439, -3.215006, -0.55099213, 2.4637303, 1.2947791, 0.39497113, -3.484212, 1.7039462, -0.0031729424, 4.8147087, -3.8759537, 2.0627182, -3.9522955, -0.0102395695, 4.4479613, -1.826629, 1.0874791, -1.1335883, 0.62591016, -2.3378642, 0.6658323, 3.2074134, -2.744578, 1.1215024, -3.3350685, -2.433123, 1.5344503, 2.431258, 0.81910217, -4.619085, 2.5722625, -4.5097704, 1.5383172, -2.227149, -4.6247764, -2.612277, 2.7959197, -1.6705894, -1.5973486, -2.3275595, -5.773438]"
3818,-1
3819,"[2.1187077, -0.14377503, 0.56805444, -0.46708363, -2.751892, -0.64998794, 0.52629405, 1.5571145, -2.136674, -0.25892696, -0.46218723, -0.647092, -1.7841649, -2.287794, 2.767946, -1.7382765, -1.8168285, 1.2235165, 1.3134284, -0.4212273, 2.0083148, -0.709693, 0.38404393, -0.33203658, 1.6254725, -3.207839, -3.1833367, 0.7158527, 1.5064181, -2.79393, -1.1173799, -3.0572793, 0.3711169, -1.0831604, -0.71537334, -0.56364304, -0.09812166, 1.4496871, 2.508941, -0.20687135, 2.5993085, -2.5484862, 0.94910926, -0.7991054, 1.2135385, 3.1739967, -0.121063165, -2.5958652, -2.8640897, 2.173301, 3.0433497, 2.9726076, 1.1575055, -0.27860785, -0.23530783, 1.3858856, 2.4221303, 0.89269716, 1.1150497, 0.84307885, 3.2729857, -0.7477183, 2.845854, 0.033996083, 2.1673732, 0.739869, -0.9306379, 0.29807508, -3.662099, -1.3241674, -1.217133, 2.621161, 0.3870393, 0.888704, -1.5360698, -1.2576063, -1.6870806, 2.0443866, 0.5390588, -1.9302582, -3.5057504, -0.704716, -1.9605011, -0.20584683, 2.4700594, 1.1073433, 0.18527122, -1.7219114, -1.9356129, 3.7869437, -0.27974012, 0.077816054, -0.10824226, -1.858866, 0.95670867, 2.2828085, 1.9420205, 1.8799019, -3.2282732, -2.374144]"
3820,"[-0.46701917, -1.048142, -2.632735, 5.3353662, 6.492489, 2.1849127, -4.3617697, -1.6863484, -0.16044384, -1.5661458, 2.1294727, -0.7992285, -7.5942206, 0.12349279, 2.531413, -5.0652018, 0.76868266, 4.9744935, 1.4156965, 5.7571855, -2.4867854, -3.0589397, 9.122479, -7.19703, 7.4905334, -2.6020575, 1.7553617, -3.9084063, -1.3008485, -6.2172055, 3.8495514, -3.415445, -1.6261914, -0.5862422, 1.9055358, 2.8639674, -0.46582884, -3.8131442, 0.8765468, -1.8422331, 1.0708491, -3.093998, -4.323653, -4.427099, -0.054493677, -1.2110729, 1.3149842, -1.6237755, 2.223898, -1.918426, 3.5425794, 3.2798874, -0.9154211, -4.085673, -6.477401, -2.1171074, 3.7865348, -1.8089602, 2.0976768, -3.6428826, 2.5070581, 0.16109516, -1.6310403, -4.485365, -3.8631878, -3.598423, 4.1716585, -4.277995, -0.5587702, -1.1908388, -8.782707, 1.5812656, -4.2663774, -0.5147765, -0.03673377, -3.6596577, -1.6159445, -2.2403126, 2.3046715, 1.2443415, -6.462128, 0.8935896, -4.053399, -1.1404772, 1.9943571, 3.9846852, -2.7394676, -3.2988827, -1.9221153, -2.1864254, -8.3041935, 2.3456616, -7.854235, -2.9806778, 5.3857293, 5.272056, 0.83666885, 2.488259, -3.3554113, -4.2569723]"
3821,"[-3.397256, 1.1359438, -3.0846167, 2.4861884, 2.1080606, 0.24886858, -1.967253, 1.3073666, 0.13093148, -7.1495957, 3.927551, -7.499351, 2.3803864, 5.595478, 4.3838077, -2.3091564, -1.0860786, -0.3682493, 3.8334188, 1.4370466, -10.2813425, 2.9212487, -0.18129422, -0.7577433, 9.681963, 1.0088416, -0.18351345, -7.7893558, -1.4575448, -4.06841, -2.4533484, 4.8656964, -6.96834, -2.6362684, 6.4285893, 3.131429, -2.9814026, -5.611203, -3.6442018, -2.7574856, -4.2320857, -4.2732906, -1.4370182, -3.0295892, 1.5202363, -7.4389677, 0.17143072, 1.8514624, 0.38402125, -2.580254, 0.63711727, -1.733709, 1.2926393, 3.6671302, -0.41921854, 5.418195, -2.5785367, -0.53652376, 4.3792853, -0.8790059, -5.170813, -2.8296356, 0.8505058, -0.2663275, 4.68208, 3.7440336, 0.15764637, -0.6200199, -1.405187, -6.063209, 5.9815, -3.7616801, 0.08189208, 3.4183445, -2.7066793, -4.1763477, 10.367193, -1.5041138, -3.3427398, 0.6832285, -3.3503885, 2.1320627, 6.0600924, -4.8454404, 2.9117475, -4.1130056, 5.428319, -1.9530787, 7.82616, -11.5145035, 5.325976, -1.0634592, -1.9716799, 3.064005, 2.6532452, -8.654005, 4.0658607, -1.8748779, 7.7256904, -1.1755531]"
3822,-1
3823,"[4.440791, 0.02626183, 3.7911, 1.0579568, -1.7862452, -0.9507044, -3.5921633, 3.4786954, -0.2721109, 1.5005739, 1.4321922, 0.30024308, 2.7998753, -0.80706954, -0.30382577, 2.7135866, 1.7791549, 0.51359814, 3.5677795, 1.538556, -2.3089433, -1.2976422, 1.0046504, 0.03840376, -2.2485096, 5.1520734, 1.611171, -4.9385304, 2.1214058, 1.0097164, 4.079885, -2.6584961, 0.8445066, -4.6375937, 0.24650525, 0.576938, 2.1207721, 0.33139154, -0.41631013, 3.9853768, 1.4579872, 0.13208327, 3.6125407, 1.6360093, -2.35969, -1.2682202, -0.03188067, -1.8936704, -0.21467176, -7.3422985, 1.3943206, 2.8006077, 0.8978495, -1.3541598, -0.7062091, -0.6918008, 1.9735918, -0.43266052, 0.24584974, 1.8777937, -0.05788701, -2.230934, -2.1405919, -3.5983956, 1.8855536, -0.4844491, -1.2367156, 1.7403822, 1.7624503, -1.8979456, -0.9162576, 3.3767111, -1.0010419, 5.0120935, -4.387992, -4.610168, 0.007561667, -0.1857504, -2.1901572, 0.15617712, 1.2980975, -2.443336, -2.8736227, 0.6794263, -0.45785072, -1.2946573, -2.3557036, 3.667949, 0.30218062, 2.5097778, -0.50355935, 3.0508325, 0.42388234, -1.5682987, -2.322401, 2.5887196, 2.208531, -0.6395715, -0.79845977, -3.3880026]"
3824,"[-2.67096, -1.7722734, -0.113902435, -0.8387073, -1.1519474, -3.447076, 0.24908589, 0.6763577, -2.3330052, 3.804632, 1.0864664, 0.47007963, -1.4587269, 0.9702317, 4.2569776, 0.8983307, -0.7412887, 1.9786258, -2.875618, -0.94497997, 0.38700148, 0.48357987, 3.6676176, -0.89765924, 0.21047284, -6.875782, 2.2380457, 0.51173997, 4.000042, 0.13839246, 0.20720942, -8.277308, -2.9895093, 0.33892688, -0.83002716, 2.7808013, 1.6608081, -4.1267576, 7.3359632, 3.7092593, 4.335443, 3.1757498, -0.52425784, 0.12927844, -2.8392892, 2.0853617, 3.4053218, 0.9226585, 0.15550399, -0.4752041, -2.8234804, 1.7763209, -2.4182057, -1.2112055, -4.1271772, -1.5703387, 1.0320139, -0.32634985, 1.7418282, 2.9320931, 3.1392934, 0.09950758, -4.094501, 1.6606733, -4.446133, 1.2505577, -3.6757262, 3.4797873, 0.5019843, -0.27152932, 0.46363017, 3.2784705, -2.516564, 6.4690027, 1.1026578, -3.2268093, -0.28775197, -0.7399907, -4.6625433, -0.1634196, 0.20495729, -1.0751383, 0.7541223, -0.36516088, 3.3962226, 1.9262818, -2.4953701, 0.013655094, -2.707675, 4.3267293, -0.73321784, -0.13536882, 0.95888275, -3.3424435, -3.1226122, 3.7928085, -1.83558, -1.6836754, 0.79384536, 2.4749455]"
3825,-1
3826,"[-1.2101921, 0.81273884, 4.0957837, -0.2957598, -1.8917451, 1.8479828, 1.2890518, 0.029240053, -0.7066863, 1.3464205, -2.2849183, 0.7813688, 1.9874792, -3.3358722, -0.6985412, -1.8772079, 2.7091172, 2.5719569, -3.832626, -3.9535909, -0.30274972, -0.45240736, 1.7861129, 1.2080606, -0.9091066, -1.0124104, 0.15410319, 1.4390494, -0.6111354, -3.2633824, 6.599026, -0.8007594, 0.49519074, 2.1963668, -1.2414609, -2.2092981, 3.4539425, -2.160977, 0.6025376, 0.607398, 1.0596884, 1.864387, 3.253403, 3.9073448, -3.4537923, -0.74933714, -2.7544293, -0.9119966, -3.427504, 2.4379468, 0.47710398, -3.365049, -0.7313657, -0.7021553, 0.35703218, 0.59928393, 0.36337885, -3.7854042, 6.4797606, -0.092585795, 3.1381495, -1.7677155, -1.0629683, 0.26565647, -4.1157193, -3.6404574, 1.6822628, 4.695009, -0.5982195, 0.85771877, 1.2619596, 0.31510678, 4.2672915, 3.0540586, -2.7865374, 2.521041, 4.702487, 6.968329, 1.66555, 3.1864805, 2.3678036, 1.8067298, -0.48686668, -0.27671003, 0.6518078, 0.3628876, 0.92167, -0.022660263, -1.135184, 2.3204985, 0.6924816, -5.31749, -3.1852636, 0.5660049, 1.1999068, 0.23916885, -0.799965, -0.8945524, -1.3671018, -0.6120141]"
3827,-1
3828,"[-6.0757613, -3.6787984, -5.2866855, 6.3400435, -0.71524024, 5.0508304, -8.061711, -3.496946, -6.067629, 4.4026, -3.0040019, -3.7090333, 3.856352, 2.2838995, 0.34537652, 3.2758813, -7.4822707, -4.51278, -3.0812385, -2.3639975, -0.0036565377, 4.199434, 2.6371477, 6.9294834, -2.7158947, 0.9941836, -0.53760463, -6.5705857, 1.4825279, 2.7790415, 5.424647, -1.5540773, 6.8368526, 0.61807746, 4.982989, -0.295284, -5.5154395, -3.3425212, -0.89739275, -1.166493, -1.0581372, 1.2526633, -0.8416311, -4.2627506, -4.5057416, 5.792112, -8.47874, 1.7433249, 5.0916033, 6.492403, 0.080009274, -5.009105, -0.10982883, -0.57387525, -5.963773, 1.6395425, 1.7307708, -7.661393, -4.0218105, 4.9145465, -4.200717, 0.94177735, -5.40375, -0.43512097, -1.133088, 9.748734, 0.3744323, 3.558076, -1.7942489, 1.1312118, -11.16578, 2.0784976, -10.1482935, -6.1168065, 4.200964, 8.115818, -1.4269352, 0.7690304, -0.72317576, -1.6485542, 7.9627094, -5.407682, -2.7173133, 2.7129142, 1.9119064, -5.8251896, 2.2105837, 3.2866354, -2.2346673, -9.310585, -3.2128403, -3.2283883, -2.7308867, 4.526876, 3.987839, 1.5649687, 6.1697226, -0.9632309, 0.31332368, -1.4294752]"
3829,-1
3830,"[1.4266509, 3.6537323, -0.78480864, 4.0012245, -0.119804114, 0.57707673, -2.209565, 3.3002393, -3.5717494, -5.347567, 0.6415397, -0.9259312, -2.2242036, 2.6179476, 1.9877294, -4.350562, -1.4864036, -1.268009, -4.2204256, 0.81864524, -0.8058423, -5.689472, -4.313941, -0.8621676, 2.4275439, -2.1776595, -5.035649, -3.9311826, 2.5395086, -0.9545678, -0.4763384, 0.10604522, 1.2201817, 0.35346237, -3.4963963, -1.946515, -1.8215135, 1.285266, 1.7118787, 0.73032475, 1.6131124, -0.6979416, 0.27200255, 0.8587586, -2.899771, -7.2571177, -0.8588998, -1.5814344, 2.3707144, -0.22135368, 2.5723255, -2.0827608, 0.813021, 2.2673216, -5.3135967, -2.2330213, 3.9060147, 4.000899, 2.6363738, -2.7960448, 1.3734943, 0.53267056, -0.76249385, 1.2034668, -2.2265694, -0.36288753, -0.7163686, 1.0292788, 7.119497, 2.4691453, -1.7308424, -0.068117365, -1.6051705, 1.1636809, -1.5548803, -2.807724, 1.8596611, -3.1510797, 1.8875663, -7.7676363, -2.2785134, -0.7441279, 3.3264794, 1.785463, -1.6635976, 2.6791267, -1.6824425, -3.4321325, 0.7628629, -1.5923903, 2.171845, -3.5258915, 2.8393946, 3.9766595, 1.2730163, -8.375025, 1.4973402, -2.9470687, -3.803271, -5.415137]"
3831,"[-2.8409336, 1.7557955, -1.6696337, 0.5732885, 2.7828107, -0.6165916, -2.3942475, -1.5376588, 2.4871945, 3.5371218, -4.3044915, 0.7229431, -3.8683715, 4.8407907, -3.656313, 1.820867, -5.8616395, 5.4130425, -2.5375485, 0.82438356, 3.1410995, -4.5996675, 3.7809117, 0.0592262, 5.3237815, -0.4224651, 2.2698293, -1.7997575, -1.6226277, 0.40296146, 0.8436713, -6.4095707, -1.6020501, 0.83782, -3.9687977, -2.7733188, -0.8104371, -0.17062476, 1.1167485, 4.7578363, -2.4044042, -1.6950959, 1.8064443, -2.1825233, -3.1586592, 0.7894876, -0.61626214, 6.539333, -0.42454794, 1.2401402, 1.1354599, -3.2242477, -1.0359027, -0.60194874, -4.118783, 0.78618264, 0.8338773, 1.9535626, -3.9814858, -0.4184432, -1.6007006, -1.294988, 1.049469, -1.8931485, 1.2126298, -4.395853, -0.8399578, 5.607814, -2.751554, -3.128633, -1.7760885, 4.463295, -1.4524708, 2.967369, -3.7144575, -1.4575403, 3.5295422, -0.4349217, -0.02089851, 0.17963405, -3.021645, -7.9023385, -2.5574548, 0.79810035, 3.3651562, 4.308816, 1.1547177, 2.2575402, -0.46476945, 2.6353972, 0.5768354, -1.4131054, -2.4022481, 0.23051186, 2.930506, 3.5320902, -1.1603, -3.935247, -1.1861545, -0.7879257]"
3832,-1
3833,"[-3.3211937, 4.8102875, -0.27227303, 2.6732123, -5.650126, 0.9097149, -2.071838, -2.1755414, 1.1210202, -2.3009934, -2.54134, -0.89910024, -3.5588539, -1.1093986, 3.1770666, -3.9226058, -5.0335684, 2.3041046, -2.9676187, -3.1302583, 0.40186718, -0.6166647, -0.5675021, 1.5670309, 3.1004052, -2.3915994, -3.9785273, 2.2053156, 1.83857, 1.5856544, -2.9670467, -3.0548031, 1.2026566, -2.5273933, -4.1837134, -2.2763183, -2.1567519, -2.467462, 1.0196811, -2.0102344, 3.1565118, 4.5084095, 0.9666552, -0.12058191, -2.6891541, 1.5649358, 4.9218907, 2.644866, 3.8745644, 2.284948, -1.686108, 1.5443115, -0.14081484, 0.035925575, -2.2604659, 2.9151018, 0.7149738, -0.6619814, 0.54769695, -1.6503246, 0.9832242, 1.5251513, 1.7672359, -0.5503014, -0.51132435, 0.49724963, 0.008434299, 3.415118, -1.427376, 2.3021007, -4.638679, -1.6134396, 1.0426093, 4.517548, -3.7633407, 3.5793664, 4.429916, -0.22411767, 0.71462786, -0.27933946, -3.4808528, -0.42355615, 4.0954833, -0.08954782, -1.5704046, 6.197171, 0.538266, -1.8863008, 3.6410806, -0.9694281, -3.5207996, -0.5449228, 3.443714, 4.6457877, -3.1119545, -2.90026, 2.2363412, -1.2485274, -5.2706285, 0.32483226]"
3834,"[-1.551654, -0.67177075, -0.012246203, 2.2528605, 2.853011, -0.58744144, 1.2099069, 3.6375797, -1.1097122, 5.9560847, -2.823223, 3.0311055, -1.9059157, 0.1989153, 3.474557, -2.1378942, -5.659043, 2.1557033, -0.35250336, -3.2208996, -1.8071214, -1.7055839, 4.5676064, 3.3895261, 1.0530723, -5.061449, 2.316477, -3.4364407, -0.19530764, 2.78543, 3.7816792, -3.3719833, 1.946631, 5.652665, -8.687324, -0.46419358, -0.55886334, 3.0892532, 1.548809, 1.8772771, 0.5025499, 4.149751, 4.431832, -0.51135534, -4.2894573, -5.3398733, 5.1621184, 2.2926612, 1.502541, -1.1004018, -1.3508817, 1.5589085, -0.5125887, -6.1746974, -2.245301, -0.72534114, 1.1073663, 2.3709, 3.0981648, -1.4077252, -4.254778, -1.8828565, -1.9125228, 1.6541064, 3.2501645, 0.74086905, -0.37788597, -0.31403404, -3.6377854, -3.131984, 4.4444613, 2.4105787, -2.839908, 3.56632, -1.1314771, -5.4967437, 0.81278455, -1.7152824, -3.7720485, 0.99873686, 1.6772599, 1.5051057, 0.30924046, -3.4004226, -0.29484782, -0.5995039, 1.0803796, 2.18486, 1.1821793, 1.6323702, -3.7312431, 3.6284359, 3.5882933, -3.3543804, 0.90676737, 4.8048697, 1.5608476, -1.5172014, 2.8197155, -3.5778728]"
3835,"[-2.3461494, 1.0047945, -1.4015439, 1.3985236, -1.9576062, 3.790613, -4.1482325, -0.50615007, 2.21053, 0.1821035, 3.2560685, -0.27562922, -2.0697324, 1.106226, -0.04417616, 1.988145, 0.67104584, 2.619134, -5.4488597, -0.78618425, 0.28786632, -0.4318912, 4.523561, -2.2168965, 0.4540393, 2.8237462, 0.5784847, -1.2744001, -0.37549376, 0.50181913, 1.0409887, 2.7816737, 1.1309797, 1.0563198, 0.47149587, 2.8811033, -3.5989547, 1.2085575, 0.75683993, -0.8631875, -1.1825764, -5.2989407, -1.9211065, 3.0391707, -3.7089248, 3.1857486, -0.77561146, 4.043174, -1.9466591, 3.0120976, 0.3398346, -9.631645, -3.3894598, 4.84205, 0.016358608, 0.50027645, -0.3999248, -0.5906834, 0.43067467, -3.2205565, 0.06608459, -0.015470142, 9.382193, 5.4200945, -3.9448316, -0.76604474, -4.172635, -3.4214094, 3.472466, -0.14774877, -7.0386324, 0.8271865, -2.2048562, 0.44179317, 4.165865, 8.4562025, 0.88780886, -3.3205397, 0.12151998, -1.2739128, -1.1363659, 1.4260178, -1.545462, -1.9748363, 2.9220507, -2.932353, -0.4831269, -0.78077185, -3.4000804, -1.3090852, 3.246976, -0.09964269, -3.1774888, 3.029251, 0.772594, 2.1685781, 3.7300105, -3.4520137, -4.1061764, 2.5306818]"
