,0,1
3337,['海外'],['s']
3338,['海洋污染'],['nz']
3339,['海运'],['n']
3340,['含有'],['v']
3341,['毫不动摇'],['l']
3342,['毫无'],['v']
3343,['好处'],['d']
3344,['好坏'],['v']
3345,['号'],['m']
3346,['合法'],['n']
3347,['合规'],['vn']
3348,['何种'],['r']
3349,"['和', '虑']","['c', 'vg']"
3350,['和平'],['nz']
3351,['河岸'],['s']
3352,['核实'],['n']
3353,['核心内容'],['n']
3354,['红绿灯'],['nr']
3355,['宏观政策'],['n']
3356,['后代'],['t']
3357,['呼声'],['n']
3358,['互补性'],['n']
3359,['互操作性'],['n']
3360,['互动'],['d']
3361,['互惠'],['v']
3362,['互惠互利'],['l']
3363,['护理'],['n']
3364,['滑坡'],['ns']
3365,['环保'],['nz']
3366,['环境标准'],['n']
3367,['环境因素'],['n']
3368,['缓释'],['v']
3369,['唤起'],['v']
3370,['换迎'],['v']
3371,['灰色'],['n']
3372,['回报'],['v']
3373,['回撤'],['v']
3374,['回顾'],['v']
3375,['回升'],['v']
3376,['回收'],['v']
3377,['回首'],['v']
3378,['回应'],['v']
3379,['汇报工作'],['n']
3380,['汇集'],['v']
3381,['会计'],['v']
3382,['会计统计'],['n']
3383,"['会', '为']","['v', 'p']"
3384,"['会', '于']","['v', 'p']"
3385,['豁免权'],['n']
3386,['活跃'],['vn']
3387,"['或', '称']","['c', 'v']"
3388,"['或', '能']","['c', 'v']"
3389,['货币基金'],['l']
3390,['获奖'],['v']
3391,['获取信息'],['l']
3392,['获性'],['n']
3393,['机关'],['n']
3394,['机密'],['n']
3395,['机械'],['n']
3396,['积蓄'],['n']
3397,['基础性'],['n']
3398,['基准利率'],['nz']
3399,['绩效'],['b']
3400,['激发'],['v']
3401,['及格'],['ad']
3402,"['及', '经']","['c', 'n']"
3403,['及要'],['c']
3404,"['及', '于']","['c', 'p']"
3405,['即期'],['d']
3406,['即使'],['c']
3407,['极'],['d']
3408,['极高'],['d']
3409,['极具'],['n']
3410,['极其重要'],['i']
3411,['极为'],['d']
3412,['极为重要'],['i']
3413,['急速'],['d']
3414,['集会'],['n']
3415,['集聚'],['v']
3416,['集资'],['n']
3417,['几代人'],['n']
3418,['几内亚'],['ns']
3419,['计分'],['n']
3420,['计量'],['n']
3421,['计算'],['v']
3422,['计算公式'],['n']
3423,['记者会'],['n']
3424,['纪律'],['n']
3425,['技术创新'],['l']
3426,['技术开发'],['n']
3427,['技术培训'],['n']
3428,['既定'],['b']
3429,['既定目标'],['n']
3430,['既有'],['c']
3431,['济'],['j']
3432,['继承性'],['n']
3433,['继续前进'],['i']
3434,['寄予厚望'],['i']
3435,['加工业'],['n']
3436,['加快进度'],['l']
3437,['加勒比地区'],['ns']
3438,['加密'],['ns']
3439,['加纳'],['v']
3440,['加强力量'],['l']
3441,['加强指导'],['n']
3442,['加权'],['v']
3443,['加上'],['v']
3444,['加油'],['v']
3445,['加征'],['v']
3446,['佳能'],['n']
3447,['家电'],['j']
3448,['家园'],['n']
3449,['假'],['n']
3450,['价格合理'],['n']
3451,['坚实'],['ad']
3452,['坚守'],['v']
3453,['艰苦'],['a']
3454,['监督管理'],['n']
3455,['监督机构'],['n']
3456,['监督者'],['n']
3457,['监管部门'],['n']
3458,['减半'],['v']
3459,['减免'],['v']
3460,['减排'],['v']
3461,['减让'],['v']
3462,['减速'],['v']
3463,['减小'],['v']
3464,['减债'],['v']
3465,['减值'],['v']
3466,['检举'],['v']
3467,['简洁'],['a']
3468,['简要'],['a']
3469,['建立健全'],['nr']
3470,['建立联系'],['n']
3471,['建筑'],['n']
3472,['建筑业'],['n']
3473,['鉴别'],['v']
3474,['将来'],['t']
3475,"['将', '予']","['d', 'v']"
3476,['奖金'],['n']
3477,['降低成本'],['n']
3478,['交互'],['v']
3479,['交换意见'],['l']
3480,['交流经验'],['n']
3481,['交上'],['n']
3482,['交往'],['v']
3483,['交易过程'],['n']
3484,['交易商'],['n']
3485,['交易税'],['n']
3486,['交由'],['n']
3487,['角度'],['n']
3488,['角色'],['n']
3489,['较强'],['d']
3490,['较为'],['d']
3491,['教学方法'],['n']
3492,['教育部长'],['n']
3493,['教育领域'],['n']
3494,['教育权'],['n']
3495,['阶段性'],['n']
3496,['接近'],['v']
3497,['接纳'],['v']
3498,['接下来'],['l']
3499,['接踵而来'],['i']
3500,['节省'],['n']
3501,['结构调整'],['l']
3502,['结构复杂'],['l']
3503,['结核病'],['n']
3504,['结算'],['v']
3505,['结余'],['n']
3506,['截至'],['v']
3507,['解冻'],['v']
3508,['解决目前'],['i']
3509,['介绍'],['v']
3510,['届'],['d']
3511,['届次'],['d']
3512,['届时'],['d']
3513,['界'],['n']
3514,['界定'],['n']
3515,['借机'],['n']
3516,['借鉴'],['v']
3517,['借口'],['n']
3518,['金融交易'],['n']
3519,['仅'],['d']
3520,['仅靠'],['v']
3521,['仅限于'],['l']
3522,"['尽', '己']","['v', 'r']"
3523,['尽量减少'],['i']
3524,['尽全力'],['l']
3525,['紧急措施'],['n']
3526,['紧密联系'],['n']
3527,['紧密相联'],['l']
3528,['紧缩'],['v']
3529,['紧张局势'],['i']
3530,['近'],['a']
3531,['近来'],['t']
3532,['近一半'],['t']
3533,['进'],['v']
3534,['进出口'],['vn']
3535,['进口'],['vn']
3536,['进行谈判'],['n']
3537,['京都'],['ns']
3538,['经济部长'],['n']
3539,['经济大国'],['n']
3540,['经济带'],['n']
3541,['经济犯罪'],['l']
3542,['经济社会'],['n']
3543,['经济衰退'],['l']
3544,['经济效益'],['n']
3545,['经济总量'],['n']
3546,['经历'],['n']
3547,['经验教训'],['n']
3548,['经由'],['p']
3549,['惊人'],['a']
3550,['精炼'],['v']
3551,['精确'],['a']
3552,['精准'],['n']
3553,['净'],['a']
3554,['净收入'],['n']
3555,['竞赛'],['vn']
3556,['境内'],['s']
3557,['境外'],['s']
3558,['九'],['m']
3559,['九大'],['j']
3560,['九个'],['m']
3561,['旧有'],['b']
3562,['旧债'],['n']
3563,['居高不下'],['l']
3564,['居民'],['n']
3565,['举'],['v']
3566,['举报'],['v']
3567,['举动'],['v']
3568,['巨大贡献'],['nr']
3569,['巨大进步'],['nr']
3570,['拒发'],['v']
3571,['具体步骤'],['l']
3572,['具体内容'],['n']
3573,['据'],['p']
3574,['据此'],['d']
3575,['据估计'],['n']
3576,['聚合'],['v']
3577,['聚会'],['n']
3578,['聚首'],['v']
3579,['捐款'],['v']
3580,['捐款者'],['n']
3581,['捐赠'],['v']
3582,['捐助国'],['v']
3583,['决策者'],['n']
3584,['决裂'],['v']
3585,['绝对'],['d']
3586,['喀山'],['ns']
3587,['卡尔德'],['nrt']
3588,['卡梅伦'],['nrf']
3589,['卡塔尔'],['nr']
3590,['开采'],['v']
3591,['开发计划'],['n']
3592,['开放平台'],['nz']
3593,['开放性'],['n']
3594,['开会'],['v']
3595,['开具'],['v']
3596,['开幕'],['v']
3597,['开通'],['v']
3598,['开支'],['v']
3599,['刊发'],['v']
3600,['看到'],['v']
3601,['抗病毒'],['n']
3602,['抗击'],['vn']
3603,['抗菌素'],['nz']
3604,['抗灾'],['vn']
3605,['靠'],['v']
3606,['科技进步'],['n']
3607,['科特迪瓦'],['nrt']
3608,['科学家'],['n']
3609,['科学界'],['n']
3610,"['可得', '性']","['v', 'n']"
3611,"['可', '供']","['v', 'v']"
3612,['可计'],['v']
3613,['可逆'],['v']
3614,['可视'],['v']
3615,['可信性'],['n']
3616,"['可', '选']","['v', 'zg']"
3617,['克拉斯'],['nrt']
3618,['恪守'],['v']
3619,['课程'],['n']
3620,['课税'],['n']
3621,['空白'],['n']
3622,['空缺'],['a']
3623,['恐怖分子'],['n']
3624,['控制措施'],['n']
3625,['苦难'],['a']
3626,['库'],['n']
3627,['库存'],['n']
3628,['快速增长'],['n']
3629,['奎尔'],['nrt']
3630,['困境'],['n']
3631,['扩大开放'],['l']
3632,['扩员'],['v']
3633,['扩张性'],['n']
3634,['括号'],['n']
3635,['拉美'],['nz']
3636,['拉诺'],['nrt']
3637,['兰德尔'],['nr']
3638,['蓝色'],['n']
3639,['滥用职权'],['l']
3640,['劳动收入'],['n']
3641,['牢固'],['a']
3642,['牢记'],['n']
3643,['老化'],['n']
3644,['累计'],['v']
3645,['厘清'],['vn']
3646,['里'],['f']
3647,['里程碑'],['n']
3648,['里程碑式'],['b']
3649,['理事'],['n']
3650,['理顺'],['v']
3651,['力'],['n']
3652,['力所能及'],['i']
3653,['力争'],['nz']
3654,['历届'],['b']
3655,['立场'],['n']
3656,['立即行动'],['i']
3657,['利比里亚'],['ns']
3658,['利马'],['n']
3659,['例证'],['v']
3660,['连贯性'],['nr']
3661,['连同'],['a']
3662,['连续性'],['n']
3663,['联合会'],['nt']
3664,['联合行动'],['l']
3665,['联合宣言'],['l']
3666,['联络点'],['n']
3667,['联络人'],['n']
3668,['联通'],['nz']
3669,['联网'],['nz']
3670,['炼化'],['vn']
3671,['良好环境'],['l']
3672,['良政'],['n']
3673,['粮'],['n']
3674,['粮价'],['n']
3675,['粮食供应'],['l']
3676,['两天'],['m']
3677,['两种'],['m']
3678,['列报'],['n']
3679,['遴选'],['v']
3680,['零部件'],['mq']
3681,"['零', '愿景']","['m', 'nz']"
3682,['领导层'],['n']
3683,['领先'],['n']
3684,['令'],['v']
3685,['令人鼓舞'],['i']
3686,['另'],['r']
3687,['流行病学'],['n']
3688,['留出'],['v']
3689,['留下'],['v']
3690,['留意'],['v']
3691,['六'],['m']
3692,['龙'],['n']
3693,['卢旺达'],['nr']
3694,['鲁莽'],['nr']
3695,['录'],['zg']
3696,['旅游业'],['n']
3697,['伦伊'],['ns']
3698,['轮'],['zg']
3699,['轮流'],['n']
3700,['马车'],['n']
3701,['马克'],['nr']
3702,['玛雅'],['nr']
3703,['买卖'],['v']
3704,['慢'],['a']
3705,['漫长'],['n']
3706,['盲目'],['n']
3707,['贸易壁垒'],['n']
3708,['贸易国'],['n']
3709,['贸易量'],['n']
3710,['贸易顺差'],['n']
3711,['贸易往来'],['vn']
3712,['没收'],['v']
3713,['梅莱斯'],['nr']
3714,['煤炭'],['nz']
3715,['每次'],['r']
3716,['每季度'],['l']
3717,['每月'],['r']
3718,['美方'],['q']
3719,['美国劳工部'],['nt']
3720,['美欧'],['ns']
3721,['门槛'],['n']
3722,['盟'],['n']
3723,['盟友'],['n']
3724,['蒙大拿'],['nr']
3725,['蒙特利尔'],['ns']
3726,['弥补'],['v']
3727,['米兰'],['ns']
3728,['秘密'],['n']
3729,['秘密性'],['n']
3730,['密切联系'],['l']
3731,['密切协作'],['l']
3732,['免除'],['v']
3733,['免于'],['v']
3734,['面向未来'],['l']
3735,['描述'],['v']
3736,['民生'],['n']
3737,['名'],['q']
3738,['名古屋'],['n']
3739,['名人'],['n']
3740,['名为'],['v']
3741,['明年初'],['t']
3742,['命运'],['n']
3743,['模范'],['n']
3744,['摩洛哥'],['ns']
3745,['莫过于'],['d']
3746,['漠视'],['n']
3747,['墨西哥湾'],['ns']
3748,['默克尔'],['nrt']
3749,"['木', '内']","['n', 'f']"
3750,['目前为止'],['i']
3751,['募集'],['v']
3752,['那'],['r']
3753,['那样'],['r']
3754,['耐药'],['nz']
3755,['男女老幼'],['l']
3756,['男性'],['n']
3757,['难'],['a']
3758,['难忘'],['v']
3759,['难以承受'],['l']
3760,"['内', '年']","['f', 'm']"
3761,['内同'],['n']
3762,['能否'],['v']
3763,"['能', '为']","['v', 'p']"
3764,['尼日利亚'],['ns']
3765,['拟于'],['v']
3766,['逆转'],['v']
3767,"['年', '版']","['m', 'n']"
3768,['年份'],['n']
3769,['年龄'],['n']
3770,['年内'],['t']
3771,['年长'],['n']
3772,['凝聚力'],['n']
3773,['纽约'],['nz']
3774,['农村妇女'],['n']
3775,['农林'],['n']
3776,['农业部门'],['n']
3777,['努力提高'],['nrt']
3778,['疟疾'],['n']
3779,['诺特'],['nrt']
3780,['欧元'],['nz']
3781,['排除障碍'],['n']
3782,['排放量'],['n']
3783,['排他性'],['n']
3784,['攀升'],['v']
3785,['判别'],['v']
3786,['庞大'],['a']
3787,['抛弃'],['v']
3788,['陪伴'],['n']
3789,['配合'],['v']
3790,['配套'],['a']
3791,['烹饪'],['v']
3792,['蓬勃发展'],['i']
3793,['膨胀'],['v']
3794,['偏远地区'],['ns']
3795,['片区'],['n']
3796,['贫富'],['a']
3797,['贫困家庭'],['n']
3798,['贫困者'],['n']
3799,['平等权利'],['l']
3800,['平等性'],['n']
3801,['平民百姓'],['n']
3802,['平息'],['n']
3803,['评论'],['n']
3804,['迫切'],['a']
3805,['破产法'],['n']
3806,['破解'],['v']
3807,['普遍认为'],['l']
3808,"['普惠', '性']","['nz', 'n']"
3809,['普通'],['nz']
3810,['七'],['m']
3811,['七十多年'],['m']
3812,['期限内'],['n']
3813,"['其', '为']","['r', 'p']"
3814,['其以'],['c']
3815,"['其', '应']","['r', 'v']"
3816,['其余'],['r']
3817,['企业界'],['n']
3818,['启动资金'],['l']
3819,['起初'],['d']
3820,['起色'],['n']
3821,['气温'],['n']
3822,['迄已'],['d']
3823,['契合'],['v']
3824,['契机'],['n']
3825,['千百万'],['m']
3826,['牵头'],['v']
3827,['牵线搭桥'],['n']
3828,['签证'],['v']
3829,['签字国'],['n']
3830,['前进'],['v']
3831,['前途'],['n']
3832,"['前', '未']","['f', 'd']"
3833,['前线'],['n']
3834,['潜能'],['v']
3835,['潜逃'],['v']
3836,['谴责'],['v']
3837,['强'],['a']
3838,['强力'],['n']
3839,['强烈建议'],['l']
3840,['强迫'],['a']
3841,['强硬'],['a']
3842,['强硬手段'],['n']
3843,['强制'],['v']
3844,['撬动'],['v']
3845,['窃取'],['v']
3846,['侵犯'],['v']
3847,['侵害'],['v']
3848,['勤勉'],['ad']
3849,['轻重缓急'],['z']
3850,['倾向'],['v']
3851,['清醒认识'],['l']
3852,['情形'],['n']
3853,['情绪'],['n']
3854,['穷人'],['n']
3855,['求职者'],['n']
3856,['区别性'],['n']
3857,['区域合作'],['n']
3858,['驱动'],['vn']
3859,['屈人'],['n']
3860,['趋好'],['v']
3861,['趋缓'],['v']
3862,['趋于'],['v']
3863,['取得成效'],['i']
3864,['取决于'],['v']
3865,['全部内容'],['n']
3866,['全程'],['n']
3867,['全力'],['n']
3868,['全面性'],['n']
3869,['全文如下'],['l']
3870,['全新'],['d']
3871,['权'],['n']
3872,['权属'],['n']
3873,['权威'],['nr']
3874,['权限'],['n']
3875,['权益'],['n']
3876,['缺少'],['v']
3877,['确保安全'],['ns']
3878,['确实'],['ad']
3879,['热烈响应'],['n']
3880,['热源'],['n']
3881,['人才流动'],['i']
3882,['人工智能'],['nz']
3883,['人均'],['j']
3884,['人力资本'],['l']
3885,['人民币'],['n']
3886,['人身'],['n']
3887,['人为'],['n']
3888,['人物'],['n']
3889,['人选'],['n']
3890,"['人', '要']","['n', 'v']"
3891,['人员伤亡'],['n']
3892,['忍受'],['v']
3893,['认同'],['v']
3894,['认真'],['ad']
3895,['任意'],['v']
3896,['任职'],['v']
3897,['仍远'],['d']
3898,['日本首相'],['n']
3899,['日本政府'],['nt']
3900,['日常'],['d']
3901,['日常生活'],['i']
3902,['日程'],['n']
3903,['日渐'],['d']
3904,"['日', '美']","['m', 'q']"
3905,['日益严重'],['i']
3906,['日益增长'],['n']
3907,"['如', '后']","['v', 'f']"
3908,['如今'],['t']
3909,"['如', '能']","['v', 'v']"
3910,['如期'],['t']
3911,['如期完成'],['l']
3912,['如同'],['d']
3913,['入罪'],['v']
3914,['瑞士'],['ns']
3915,"['若', '能']","['c', 'v']"
3916,['弱点'],['n']
3917,['弱势'],['n']
3918,['撒哈拉沙漠'],['ns']
3919,['萨赫勒'],['nr']
3920,['塞拉利昂'],['ns']
3921,['塞内加尔'],['ns']
3922,['三分之一'],['mq']
3923,['三个'],['m']
3924,['三驾'],['m']
3925,['丧失'],['v']
3926,['森林保护'],['nr']
3927,['杀伤性'],['n']
3928,['沙特阿拉伯'],['ns']
3929,['筛选'],['v']
3930,['伤害'],['a']
3931,['伤亡事故'],['n']
3932,['商业部门'],['n']
3933,['商业化'],['n']
3934,['商业用途'],['n']
3935,['上个月'],['t']
3936,['上规模'],['b']
3937,['上海'],['ns']
3938,['上能'],['v']
3939,['上升'],['v']
3940,['上限'],['v']
3941,['上旬'],['t']
3942,['上游'],['f']
3943,['上作'],['v']
3944,['尚存'],['v']
3945,['稍'],['zg']
3946,['少耕法'],['n']
3947,['设施'],['n']
3948,['社交'],['n']
3949,['涉腐'],['v']
3950,['涉税'],['v']
3951,['申办'],['v']
3952,['申诉'],['v']
3953,['身处'],['s']
3954,['深表'],['n']
3955,['深刻'],['d']
3956,['深入分析'],['l']
3957,['深水'],['ns']
3958,['深信'],['nz']
3959,['深远影响'],['i']
3960,['深知'],['v']
3961,['审计'],['v']
3962,['审评'],['v']
3963,['升幅'],['n']
3964,['升级'],['vn']
3965,['升值'],['v']
3966,['生产型'],['n']
3967,['生产性'],['n']
3968,['生活费'],['vn']
3969,['生长'],['n']
3970,['声音'],['n']
3971,['胜利'],['vn']
3972,['胜利者'],['n']
3973,['盛行'],['v']
3974,['剩下'],['v']
3975,['失败'],['v']
3976,['失常'],['a']
3977,['失调'],['v']
3978,['失去'],['v']
3979,['失误'],['v']
3980,['失效'],['a']
3981,['施策'],['nr']
3982,['施加'],['v']
3983,['施行'],['v']
3984,['十分必要'],['l']
3985,['十年'],['m']
3986,['时机成熟'],['l']
3987,['时所'],['n']
3988,"['时', '未']","['ng', 'd']"
3989,['实际行动'],['n']
3990,['实践经验'],['n']
3991,['实力'],['n']
3992,['实物'],['n']
3993,['实效'],['v']
3994,['实用工具'],['n']
3995,['实证'],['v']
3996,['食品安全'],['l']
3997,['食物'],['n']
3998,['食用动物'],['n']
3999,['始于'],['d']
4000,['始终'],['d']
4001,['世博会'],['n']
4002,['世界各地'],['l']
4003,['市场供应'],['n']
4004,['市场运作'],['n']
4005,['示范'],['v']
4006,['式'],['k']
4007,['事关'],['n']
4008,['势不可挡'],['i']
4009,['视频会议'],['n']
4010,['试产'],['vn']
4011,['适度'],['a']
4012,['适宜'],['a']
4013,['适用性'],['n']
4014,['收到'],['v']
4015,['收紧'],['v']
4016,['收据'],['n']
4017,['收容'],['n']
4018,['手册'],['n']
4019,['首'],['m']
4020,['首届'],['m']
4021,['首批'],['m']
4022,['首席'],['n']
4023,['首相'],['d']
4024,['受欢迎'],['v']
4025,['受贿'],['v']
4026,['受托人'],['n']
4027,['受限于'],['l']
4028,['受限制'],['n']
4029,['受益者'],['n']
4030,['受援国'],['n']
4031,['受灾'],['v']
4032,['兽医'],['n']
4033,['兽用'],['n']
4034,['授予'],['v']
4035,['书'],['n']
4036,['输出'],['v']
4037,['输入国'],['n']
4038,['属性'],['n']
4039,['属于'],['v']
4040,['树立'],['v']
4041,['数百万'],['m']
4042,['数百万个'],['m']
4043,['数量型'],['n']
4044,['数日里'],['m']
4045,"['数', '以']","['m', 'f']"
4046,['数以百万计'],['i']
4047,['数以千万计'],['i']
4048,['数字通信'],['n']
4049,['双'],['n']
4050,['双边合作'],['n']
4051,"['双', '免']","['m', 'v']"
4052,['双重'],['n']
4053,['水稻'],['n']
4054,"['水', '是']","['n', 'v']"
4055,['水资源'],['n']
4056,['税法'],['n']
4057,['税款'],['n']
4058,['税率'],['n']
4059,['税收法规'],['n']
4060,['税收法律'],['n']
4061,['说明性'],['n']
4062,['司法独立'],['nr']
4063,['私人机构'],['n']
4064,['私营企业'],['n']
4065,['私有'],['b']
4066,['私有财产'],['l']
4067,['私有化'],['n']
4068,['思考'],['v']
4069,['思路'],['n']
4070,['思想'],['n']
4071,['斯'],['nr']
4072,['四'],['m']
4073,['四次'],['m']
4074,['四年'],['m']
4075,['搜集'],['v']
4076,['苏丹'],['ns']
4077,['苏格兰'],['ns']
4078,['诉讼'],['vn']
4079,['素养'],['n']
4080,['速度'],['n']
4081,['塑料'],['nz']
4082,['随'],['v']
4083,['随之'],['p']
4084,['碎片'],['n']
4085,"['所', '处']","['c', 'n']"
4086,['所附'],['v']
4087,"['所', '获']","['u', 'v']"
4088,"['所', '能']","['c', 'v']"
4089,['所扰'],['v']
4090,"['所', '提']","['u', 'v']"
4091,['所在'],['b']
4092,['所致'],['c']
4093,['索马里'],['nr']
4094,['她们'],['r']
4095,['塔'],['j']
4096,['塔斯社'],['nr']
4097,['拓宽'],['nr']
4098,['拓宽渠道'],['nr']
4099,"['太大', '而']","['j', 'c']"
4100,['太多人'],['nrt']
4101,"['谈', '签']","['v', 'v']"
4102,['特点'],['n']
4103,['特惠'],['nr']
4104,['特朗普'],['nr']
4105,['特设'],['n']
4106,['特殊使命'],['n']
4107,['特性'],['n']
4108,['提案'],['v']
4109,['提高效率'],['n']
4110,['提及'],['v']
4111,['提醒'],['v']
4112,['体育赛事'],['n']
4113,['替'],['p']
4114,['替代'],['n']
4115,['填补'],['v']
4116,['挑起'],['v']
4117,['挑战性'],['n']
4118,['条件成熟'],['l']
4119,['条约'],['n']
4120,['厅'],['n']
4121,['停止'],['v']
4122,['通畅'],['a']
4123,['通力合作'],['l']
4124,['通缩'],['j']
4125,['通向'],['n']
4126,['通用'],['v']
4127,['同步进行'],['j']
4128,"['同', '二']","['p', 'm']"
4129,['同非'],['c']
4130,"['同', '为']","['p', 'p']"
4131,['同一'],['b']
4132,['统称'],['v']
4133,['统一标准'],['n']
4134,['统一战线'],['l']
4135,['投放'],['v']
4136,['投资银行'],['n']
4137,['投资总额'],['n']
4138,['突尼斯'],['ns']
4139,['土地'],['n']
4140,['土壤肥力'],['n']
4141,['团结'],['a']
4142,['团结合作'],['n']
4143,['团体'],['n']
4144,['推动力'],['n']
4145,['推进改革'],['l']
4146,['退'],['v']
4147,"['退', '群']","['v', 'q']"
4148,['脱颖而出'],['i']
4149,['外国人'],['n']
4150,['外汇市场'],['n']
4151,['外界'],['n']
4152,['外商'],['n']
4153,['外长'],['n']
4154,['顽固'],['a']
4155,['晚些时候'],['t']
4156,['万'],['m']
4157,"['万', '人']","['m', 'n']"
4158,"['万', '至']","['m', 'p']"
4159,['网络设备'],['n']
4160,['往来'],['t']
4161,['危急'],['a']
4162,['微观'],['n']
4163,['围堵'],['v']
4164,['违背'],['v']
4165,['违法'],['vn']
4166,['违法行为'],['l']
4167,['唯一'],['b']
4168,['唯有'],['b']
4169,['帷幕'],['n']
4170,['尾部'],['n']
4171,['委派'],['n']
4172,['卫生保健'],['nr']
4173,['卫生领域'],['n']
4174,['卫生事件'],['n']
4175,['为什么'],['r']
4176,['为主'],['v']
4177,['未结算'],['v']
4178,['未决'],['v']
4179,['未预料到'],['l']
4180,['位置'],['v']
4181,['文章'],['n']
4182,['稳步'],['d']
4183,['稳固'],['a']
4184,['无差别'],['i']
4185,['无论是'],['c']
4186,['无人'],['n']
4187,['五'],['m']
4188,['五方面'],['mq']
4189,['五个'],['m']
4190,['武器'],['n']
4191,['务求'],['v']
4192,['吸取'],['v']
4193,['西非国家'],['l']
4194,['希尔德'],['nrt']
4195,['希腊政府'],['nt']
4196,['牺牲'],['v']
4197,['习得'],['nz']
4198,['习近平'],['nrfg']
4199,['下半年'],['t']
4200,"['下', '步']","['f', 'n']"
4201,['下大力气'],['l']
4202,['下非'],['v']
4203,['下加利福尼亚州'],['ns']
4204,['夏季'],['t']
4205,['先后顺序'],['i']
4206,['闲置'],['n']
4207,['贤人'],['n']
4208,['显'],['v']
4209,['显而易见'],['i']
4210,['显现出'],['v']
4211,['险境'],['n']
4212,['现货'],['n']
4213,['现阶段'],['t']
4214,['现金'],['n']
4215,['现状'],['n']
4216,['线下'],['n']
4217,['限额'],['n']
4218,['限时'],['n']
4219,['献计献策'],['n']
4220,['乡村'],['n']
4221,['相称'],['v']
4222,['相当'],['d']
4223,['相得益彰'],['v']
4224,['相符'],['v']
4225,['相关度'],['l']
4226,['相关者'],['n']
4227,['相互合作'],['l']
4228,['相互交织'],['l']
4229,['相互配合'],['l']
4230,['相互影响'],['l']
4231,['相互支持'],['i']
4232,['相互尊重'],['l']
4233,['相似'],['v']
4234,['相同'],['d']
4235,['详见'],['a']
4236,['详尽'],['a']
4237,['想'],['v']
4238,['向世卫'],['nr']
4239,['消费行为'],['n']
4240,['消减'],['v']
4241,['销售'],['vn']
4242,['小岛屿'],['nr']
4243,['小额'],['n']
4244,['小儿麻痹症'],['n']
4245,['小规模'],['b']
4246,['小康生活'],['nr']
4247,['小麦'],['n']
4248,['小生产者'],['n']
4249,['小业主'],['n']
4250,['效力'],['n']
4251,['校准'],['n']
4252,['协同工作'],['n']
4253,['写'],['v']
4254,['懈怠'],['a']
4255,['辛勤'],['nr']
4256,['新德里'],['nrt']
4257,['新发明'],['nz']
4258,['新机制'],['n']
4259,['新技能'],['n']
4260,['新建'],['ns']
4261,['新近'],['t']
4262,['新任'],['n']
4263,"['新', '设']","['a', 'v']"
4264,['新途径'],['n']
4265,['新兴势力'],['i']
4266,['新债'],['n']
4267,['新政府'],['nt']
4268,['信号'],['n']
4269,['信守'],['n']
4270,['信息安全'],['nz']
4271,['信息库'],['n']
4272,['刑事'],['b']
4273,['行贿人'],['n']
4274,['行期'],['n']
4275,['行事'],['n']
4276,['行政部门'],['n']
4277,['性别差异'],['n']
4278,['休戚相关'],['i']
4279,['修补'],['v']
4280,['修改'],['v']
4281,['修正案'],['n']
4282,['需承担'],['n']
4283,['需对'],['v']
4284,['需向'],['v']
4285,['许下'],['m']
4286,['选出'],['v']
4287,['选举'],['v']
4288,['选区'],['n']
4289,['削减'],['v']
4290,['学生'],['n']
4291,['学术界'],['n']
4292,['学徒'],['n']
4293,['学者'],['n']
4294,['雪上加霜'],['i']
4295,['寻回'],['v']
4296,['寻找机会'],['l']
4297,['迅速行动'],['nz']
4298,['亚太经合组织'],['nt']
4299,['严峻形势'],['i']
4300,['言出必行'],['i']
4301,['沿着'],['p']
4302,['研究成果'],['n']
4303,['研究员'],['n']
4304,['研讨'],['vn']
4305,['演变'],['v']
4306,['验证'],['v']
4307,['养活'],['vn']
4308,['养老金'],['nr']
4309,['要点'],['n']
4310,['也门'],['d']
4311,['野村'],['n']
4312,['业绩'],['n']
4313,['业已'],['d']
4314,['一般'],['a']
4315,['一倍'],['m']
4316,['一代人'],['n']
4317,['一段时间'],['l']
4318,['一贯'],['m']
4319,['一环'],['nz']
4320,['一类'],['m']
4321,['一俟'],['nrt']
4322,"['一', '是']","['m', 'v']"
4323,['一堂'],['m']
4324,['一味'],['m']
4325,['一线'],['m']
4326,['一整套'],['m']
4327,['一致意见'],['i']
4328,['一组'],['m']
4329,['伊始'],['nz']
4330,['伊斯坦布尔'],['nrt']
4331,['医师'],['n']
4332,['医学'],['n']
4333,['依'],['d']
4334,['依赖性'],['n']
4335,['依托'],['v']
4336,['依照'],['p']
4337,"['已', '使']","['d', 'v']"
4338,"['以', '供']","['p', 'n']"
4339,['以利于'],['v']
4340,['以求'],['v']
4341,"['以', '速']","['p', 'n']"
4342,['忆及'],['v']
4343,"['异', '于']","['zg', 'p']"
4344,['易发'],['nz']
4345,['疫情'],['n']
4346,['意料之外'],['l']
4347,['意想不到'],['l']
4348,['意志'],['n']
4349,['因而'],['c']
4350,['银发'],['n']
4351,['银行行长'],['n']
4352,['引起'],['v']
4353,['应付'],['vn']
4354,"['应', '能']","['v', 'v']"
4355,['应为'],['v']
4356,"['应', '向']","['v', 'p']"
4357,['应邀'],['v']
4358,"['应', '以']","['v', 'p']"
4359,['英国首相'],['nz']
4360,['鹰谷'],['n']
4361,['迎接'],['v']
4362,['盈利'],['n']
4363,['永久'],['d']
4364,['永久化'],['nr']
4365,['用工'],['n']
4366,['用水'],['n']
4367,['用途'],['n']
4368,['优选'],['v']
4369,['优质'],['n']
4370,['忧虑'],['v']
